geolocation_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state
85900;-24.72373069521666;-53.74061863648679;toledo;PR
7062;-23.45773045268046;-46.55270073980034;guarulhos;SP
8616;-23.56308592972202;-46.28849900733248;suzano;SP
96201;-32.03251093931946;-52.08444286195467;rio grande;RS
68440;-1.7132743827947106;-48.87606617157032;abaetetuba;PA
23560;-22.901921029643248;-43.69970732345225;rio de janeiro;RJ
38181;-19.567397685861447;-46.94487558271013;araxa;MG
25954;-22.42140622250267;-42.96240740448298;teresopolis;RJ
37460;-22.38268528016766;-44.9705398010201;passa quatro;MG
40130;-13.000358419931874;-38.52940620483005;salvador;BA
1154;-23.531480434358603;-46.65843765834724;sao paulo;SP
72120;-15.803606409754174;-48.06389563470115;brasilia;DF
36345;-20.918462169802535;-44.0760895460143;lagoa dourada;MG
38411;-18.946540791563265;-48.268688982514846;uberlandia;MG
93020;-29.773106252988526;-51.14370896129263;sao leopoldo;RS
28625;-22.2867419088142;-42.5493945410336;nova friburgo;RJ
38175;-19.402337999999943;-47.49278299999997;santa juliana;MG
13478;-22.73746354371285;-47.31813282416762;americana;SP
2440;-23.47829806189049;-46.64834729211152;são paulo;SP
5308;-23.528087904812665;-46.74475687440136;sao paulo;SP
7113;-23.46242632584106;-46.51817944823705;guarulhos;SP
71215;-15.813724999999948;-47.948759999999965;brasilia;DF
13500;-22.416768680275773;-47.56540942480797;rio claro;SP
15501;-20.437896060211816;-49.98141846583182;votuporanga;SP
9380;-23.626996492353943;-46.47860141909516;maua;SP
17050;-22.32723845129549;-49.09827878033919;bauru;SP
36240;-21.457378348907103;-43.564447526297286;santos dumont;MG
85901;-24.74078977842465;-53.73870870272763;toledo;PR
12260;-23.39069656415992;-45.665133786436094;paraibuna;SP
25071;-22.79174070252541;-43.30588459356596;duque de caxias;RJ
72307;-15.889788700284615;-48.107887047398336;brasilia;DF
5018;-23.535082194010005;-46.68117655231119;sao paulo;SP
40296;-12.994958441571963;-38.47978007882738;salvador;BA
29700;-19.63740159217017;-40.64992323742948;colatina;ES
45800;-15.86452049620116;-38.87720580255023;belmonte;BA
28950;-22.790903797142143;-41.93840449187367;armação dos búzios;RJ
9960;-23.690057541779616;-46.594569897310855;diadema;SP
89750;-27.376528357836413;-51.90720079923548;peritiba;SC
1305;-23.55489674715792;-46.65676286802472;sao paulo;SP
23071;-22.87636272300768;-43.58175456119798;rio de janeiro;RJ
12270;-23.25433611847978;-45.69434617880214;jambeiro;SP
35326;-19.87277337147399;-42.13368170343505;santa rita de minas;MG
1416;-23.556044250119037;-46.66372090303325;sao paulo;SP
82320;-25.40786804883113;-49.339433917860894;curitiba;PR
18800;-23.1616194579999;-49.38902969748958;piraju;SP
2222;-23.478236497085803;-46.581142065497154;são paulo;SP
56330;-9.382645779195668;-40.49558192572974;petrolina;PE
1306;-23.55279902415024;-46.649064677765615;sao paulo;SP
34006;-19.984916225972547;-43.94683283226102;nova lima;MG
4856;-23.77686815891749;-46.69744420425325;são paulo;SP
29045;-20.306361238280093;-40.30998180143325;vitoria;ES
3004;-23.54247245698636;-46.6170674741918;sao paulo;SP
83602;-25.47320382730458;-49.51697685939356;campo largo;PR
88025;-27.57742598929684;-48.52448855579312;florianópolis;SC
89058;-26.85579868535089;-49.064506989518186;blumenau;SC
25550;-22.77357269211392;-43.37750454062098;sao joao de meriti;RJ
22450;-22.984402411593344;-43.23266807784641;rio de janeiro;RJ
5379;-23.56376941742172;-46.74903834277794;sao paulo;SP
8502;-23.537045923394324;-46.36168302123604;ferraz de vasconcelos;SP
55026;-8.294303304749242;-35.96252589078996;caruaru;PE
32140;-19.89530085304006;-44.028942283319054;contagem;MG
5171;-23.47336021565008;-46.75263933319865;sao paulo;SP
35164;-19.4602076924808;-42.54084692506776;ipatinga;MG
23070;-22.89452411518263;-43.58001222924009;rio de janeiro;RJ
8850;-23.48196719720622;-46.080094924771856;mogi das cruzes;SP
36680;-21.53506498173521;-43.01091744766372;sao joao nepomuceno;MG
4303;-23.62476136886144;-46.63399721065844;sao paulo;SP
68540;-8.25882752325379;-49.26085878369688;conceição do araguaia;PA
1036;-23.54045127670386;-46.64357021994927;sao paulo;SP
4615;-23.62334435636794;-46.66680345767211;sao paulo;SP
12225;-23.19377919677997;-45.78387143880201;são josé dos campos;SP
35409;-20.53792224446446;-43.551300393339815;santa rita de ouro preto;MG
88113;-27.56589716891308;-48.64498629242532;sao jose;SC
6618;-23.52549719391125;-46.90269488802306;jandira;SP
82400;-25.397058715035964;-49.34027907505078;curitiba;PR
75600;-18.009030253353284;-49.36951935553374;goiatuba;GO
81050;-25.49503825145709;-49.29960146295223;curitiba;PR
65075;-2.501644452680461;-44.285970913266766;sao luis;MA
22441;-22.98650865277865;-43.21914415237461;rio de janeiro;RJ
79032;-20.43454306247349;-54.57403663973217;campo grande;MS
4580;-23.62183278573489;-46.68626395628715;são paulo;SP
11730;-24.12719013154363;-46.701865359148;mongagua;SP
8472;-23.570001;-46.41049350000001;são paulo;SP
38181;-19.56483559334892;-46.92748010983402;araxa;MG
89108;-26.594549463873644;-48.99048925813491;massaranduba;SC
86043;-23.36753348932419;-51.13704988190318;londrina;PR
9621;-23.663291290870784;-46.57297160450682;sao bernardo do campo;SP
13025;-22.892991045242063;-47.054339192625015;campinas;SP
3462;-23.5730491290611;-46.529373001529216;sao paulo;SP
82520;-25.418826661175498;-49.23898643730772;curitiba;PR
6622;-23.55036270075288;-46.90347994289869;jandira;SP
24460;-22.81887990176596;-43.042872165854575;sao goncalo;RJ
25645;-22.53742478096879;-43.19243845878758;petropolis;RJ
91160;-29.98931445045876;-51.10053517306241;porto alegre;RS
7177;-23.422754514570958;-46.40243498473654;guarulhos;SP
13409;-22.67559603442203;-47.71378851373422;piracicaba;SP
76490;-14.022190801235745;-49.17284816552244;mara rosa;GO
24451;-22.823413750693327;-43.00784642095154;são gonçalo;RJ
80730;-25.433528122684457;-49.28861240077328;curitiba;PR
12606;-22.737384186391765;-45.11337211831584;lorena;SP
13408;-22.669602769346277;-47.700399148623696;piracicaba;SP
87880;-22.94185978327299;-52.688700542266886;guairaca;PR
41810;-12.997268287264095;-38.4506652305095;salvador;BA
54735;-7.992098161261421;-35.042433238559575;sao lourenco da mata;PE
91170;-29.988864;-51.09603223590519;porto alegre;RS
81200;-25.432146282820693;-49.33004961697166;curitiba;PR
2066;-23.50594483596861;-46.607569962808014;sao paulo;SP
22261;-22.95404848098564;-43.19717784999129;rio de janeiro;RJ
5187;-23.44001159683971;-46.749702004934726;sao paulo;SP
4014;-23.585799436580302;-46.64705976242138;são paulo;SP
4847;-23.754961606387248;-46.69398569350496;sao paulo;SP
25620;-22.511918758977483;-43.17770894276817;petropolis;RJ
18700;-23.106743327678284;-48.93057921779123;avare;SP
97043;-29.6694738753823;-53.81286053843274;santa maria;RS
15085;-20.84456847427962;-49.39364301293488;são josé do rio preto;SP
9540;-23.631190522072767;-46.57103074854291;sao caetano do sul;SP
29197;-19.747529237237146;-40.040644951720886;aracruz;ES
72110;-15.828782549946895;-48.04203414659029;taguatinga;DF
88307;-26.91764825051042;-48.67653572718604;itajai;SC
37310;-21.947971838606247;-44.19246212375928;bom jardim de minas;MG
8773;-23.510759573981005;-46.1832597611182;mogi das cruzes;SP
98700;-28.375144162251694;-53.89362798675507;ijui;RS
88115;-27.544009470681907;-48.6292064890179;sao jose;SC
52050;-8.039902798776629;-34.90073038190317;recife;PE
3542;-23.53108125950717;-46.51791357132556;sao paulo;SP
13207;-23.20598369969416;-46.8896504152;jundiai;SP
30720;-19.9149705;-43.968325500000006;belo horizonte;MG
99709;-27.65023880056332;-52.27849539458572;erechim;RS
89062;-26.81517752928613;-49.08349366763807;blumenau;SC
29900;-19.38460063928322;-40.072122858353325;linhares;ES
86850;-24.25569630780656;-51.25081288438688;rosario do ivai;PR
37445;-21.833810650635115;-44.79882989505902;cruzilia;MG
36010;-21.763334588626048;-43.34017483131361;juiz de fora;MG
4334;-23.66087175797796;-46.63880622759531;sao paulo;SP
8564;-23.53803764256575;-46.3534354388434;poa;SP
61760;-3.873362953218889;-38.47057260624079;eusebio;CE
24040;-22.883019737982668;-43.12499329643936;niterói;RJ
41940;-13.00997646517395;-38.48192448903572;salvador;BA
60851;-3.764281473772285;-38.51819384984708;fortaleza;CE
3122;-23.569239752500284;-46.59518516113658;sao paulo;SP
27524;-22.479038266172267;-44.48620924701368;resende;RJ
68560;-9.334613166099722;-50.34818624837605;santana do araguaia;PA
7403;-23.389297397166622;-46.314607070633066;aruja;SP
71916;-15.83935960652762;-48.02769592134605;brasilia;DF
4205;-23.58487054010618;-46.60556036900565;sao paulo;SP
85503;-26.20835167155138;-52.6868078702728;pato branco;PR
71909;-15.836489999999996;-48.01882275;brasilia;DF
75660;-18.128195547460784;-49.042119595886014;buriti alegre;GO
4730;-23.641715958851808;-46.72018976432155;sao paulo;SP
28735;-22.114175219732136;-41.48181803331022;quissama;RJ
18051;-23.51736628587912;-47.491316067170615;sorocaba;SP
73850;-16.768664901350082;-47.60763110212545;cristalina;GO
13340;-23.113363311446204;-47.20227987552325;indaiatuba;SP
68750;-0.7310729834675317;-47.84808409854228;curuçá;PA
6816;-23.64105999999998;-46.82324543499993;embu das artes;SP
12943;-23.132620404379978;-46.56487437108313;atibaia;SP
19814;-22.658660999999995;-50.41030270038664;assis;SP
51111;-8.11007283374692;-34.88916586831318;recife;PE
25550;-22.777442109828783;-43.38585317846704;sao joao de meriti;RJ
45260;-14.52646882933607;-40.37513278877769;pocoes;BA
5050;-23.526149689422372;-46.70407889578164;sao paulo;SP
18213;-23.57621693814891;-48.034121815791;itapetininga;SP
14405;-20.53228553084813;-47.41509739822895;franca;SP
15502;-20.4121623671379;-49.98510252961208;votuporanga;SP
3077;-23.53368010130417;-46.58184392922269;sao paulo;SP
13670;-21.69606839308145;-47.48411660826225;santa rita do passa quatro;SP
8310;-23.626322947544576;-46.46100300874258;sao paulo;SP
26178;-22.7170712528302;-43.3826064440253;belford roxo;RJ
18170;-23.711427426047965;-47.41896556134568;piedade;SP
79540;-19.11272948796694;-51.74115080584392;cassilandia;MS
8450;-23.54947679234927;-46.396784791948505;sao paulo;SP
35215;-15.897957897235878;-47.76182311617118;são sebastião da vala;MG
89226;-26.217405240637053;-48.79966302997863;joinville;SC
39930;-16.147381641387017;-40.2942462295156;jacinto;MG
5820;-23.668745510964268;-46.74128400000001;sao paulo;SP
50670;-8.04804711190912;-34.93670062438192;recife;PE
7092;-23.462203984290444;-46.54655675641586;guarulhos;SP
8081;-23.48920089368489;-46.41757675589154;sao paulo;SP
55330;-9.16889354089822;-36.68163240338546;bom conselho;PE
5528;-23.593979703849094;-46.75722062170351;são paulo;SP
80440;-25.44578182791853;-49.28946472938432;curitiba;PR
6900;-23.82687724308501;-46.82387280082328;embu-guacu;SP
13054;-22.98388481181837;-47.12234121288014;campinas;SP
80730;-25.43276084984707;-49.30156939869582;curitiba;PR
74655;-16.653708927316895;-49.25410521249072;goiânia;GO
23565;-22.887995154301517;-43.742481218838186;rio de janeiro;RJ
7095;-23.46378524202204;-46.53421892561602;guarulhos;SP
26087;-22.712772488731687;-43.5310582849396;nova iguacu;RJ
28495;-21.627096771587382;-42.10370355136177;aperibé;RJ
19880;-22.75119746661324;-50.39298198483535;candido mota;SP
39390;-17.108572378090916;-43.827032574204544;bocaiuva;MG
1413;-23.566121779906503;-46.6685203097409;sao paulo;SP
81910;-25.52859002054356;-49.26301075867045;curitiba;PR
26042;-22.70364478728863;-43.47901750914647;nova iguacu;RJ
18285;-23.230563141401834;-47.94913842333478;cesario lange;SP
40411;-12.94540307163948;-38.50132650342809;salvador;BA
5374;-23.580741080212345;-46.76122913128278;sao paulo;SP
21330;-22.8831747485429;-43.36250383236194;rio de janeiro;RJ
61760;-3.878498637681273;-38.46347147131466;eusebio;CE
89138;-26.96429338255373;-49.36928927828246;ascurra;SC
3118;-23.56051151151253;-46.59509146335628;sao paulo;SP
8375;-23.6087457485429;-46.47287181349181;são paulo;SP
34515;-19.876459169467992;-43.79344940594203;sabará;MG
38402;-18.870324009091267;-48.27500928302504;uberlandia;MG
28090;-21.71646378579665;-41.30425402389431;campos dos goytacazes;RJ
74663;-16.630335572125382;-49.25239177577319;goiania;GO
80730;-25.432381844018693;-49.29631937607479;curitiba;PR
13468;-22.75205323535693;-47.35586497807146;americana;SP
38740;-18.941376918227814;-46.99294893666794;patrocinio;MG
26070;-22.704744350156137;-43.4298002318148;nova iguacu;RJ
91740;-30.097334902583235;-51.2294593627789;porto alegre;RS
4719;-23.634388583386336;-46.70334027254891;sao paulo;SP
24240;-22.89999116013625;-43.09609625160131;niteroi;RJ
1409;-23.56206647876395;-46.658311569392296;sao paulo;SP
26260;-22.76118719748924;-43.47299208500166;nova iguacu;RJ
30411;-19.92567941548847;-43.97120184442272;belo horizonte;MG
80030;-25.41681048291889;-49.26633818705644;curitiba;PR
18607;-22.889780348365456;-48.4781126625464;botucatu;SP
39864;-17.704524872857014;-40.76315497889516;carlos chagas;MG
11600;-23.80930261996418;-45.41557158565336;sao sebastiao;SP
8670;-23.528598206496973;-46.32806229501629;suzano;SP
17030;-22.318189625484887;-49.05049947233935;bauru;SP
83880;-26.09802329391713;-49.79752245920789;rio negro;PR
5879;-23.690715883432382;-46.7979219739165;sao paulo;SP
78050;-15.58027272133767;-56.0650519526469;cuiabá;MT
31748;-19.80376095466416;-43.936513698910666;belo horizonte;MG
35162;-19.43803087632108;-42.595751447830025;ipatinga;MG
8751;-23.670526092842543;-46.22883745604681;mogi das cruzes;SP
21830;-22.88363349708581;-43.47617231793522;rio de janeiro;RJ
31530;-19.830577075768947;-43.978865223555935;belo horizonte;MG
61900;-3.876911142787613;-38.61731257615938;maracanau;CE
78080;-15.621245066700782;-56.05450426136236;cuiaba;MT
35702;-19.48545004210593;-44.27915427639898;sete lagoas;MG
39620;-16.225216017206886;-41.473472470451135;medina;MG
29101;-20.327491220812448;-40.3056193719912;vila velha;ES
4950;-23.723567864273804;-46.76165841257429;sao paulo;SP
12082;-23.03330998100801;-45.54565230728797;taubaté;SP
88070;-27.588633140429398;-48.58708690106177;florianopolis;SC
98780;-27.874152895715724;-54.47233046749983;santa rosa;RS
88117;-27.582635394097128;-48.60416103979161;sao jose;SC
55315;-9.128976277683057;-36.32604458379262;correntes;PE
74870;-16.728379621531005;-49.21725962541122;goiânia;GO
18730;-23.42807844793342;-49.09098724562033;itai;SP
71691;-15.896598957568491;-47.77587997012081;brasilia;DF
12630;-22.66087255968195;-45.00445009849218;cachoeira paulista;SP
87120;-23.61788777687148;-52.08298692405045;floresta;PR
88960;-29.09753040359087;-49.64061284183897;sombrio;SC
26950;-22.44224525335938;-43.44130088003908;paty do alferes;RJ
14270;-21.4942725;-47.38766625;santa rosa de viterbo;SP
17604;-21.942739057367696;-50.52301704823943;tupa;SP
6437;-23.545737603875946;-46.88874960387594;barueri;SP
7124;-23.43473341993188;-46.53381806924807;guarulhos;SP
48400;-10.8465836528263;-38.54370164150978;ribeira do pombal;BA
88215;-27.18806563835184;-48.50654339355687;bombinhas;SC
22780;-22.96513083045736;-43.40667042521199;rio de janeiro;RJ
31555;-19.83771373022104;-43.97846958855089;belo horizonte;MG
12942;-23.12497854454957;-46.56497798681404;atibaia;SP
3644;-23.52484932172243;-46.53332588076952;sao paulo;SP
98200;-28.626507888211616;-53.08430771337511;ibirubá;RS
4859;-23.766920009146105;-46.70387376611549;sao paulo;SP
1035;-23.540983825979165;-46.64256855760085;sao paulo;SP
35960;-19.96502259019293;-43.41705020805622;santa barbara;MG
31130;-19.894641652518853;-43.9380608366611;belo horizonte;MG
50050;-8.055393653067114;-34.8895686530671;recife;PE
12711;-22.564584415994037;-44.96660329016102;cruzeiro;SP
19027;-22.10912561977026;-51.42495179822838;presidente prudente;SP
59605;-5.190718740893441;-37.35203697143116;mossoró;RN
5526;-23.602499797735973;-46.74824447104137;sao paulo;SP
43700;-12.78184402553522;-38.3905282209302;simoes filho;BA
4909;-23.676486516244392;-46.734560313491805;sao paulo;SP
31575;-19.80486441049682;-43.99189886747645;belo horizonte;MG
13976;-22.41606235051049;-46.82943569644021;itapira;SP
7260;-23.45469339407106;-46.41665738711986;guarulhos;SP
78820;-15.965308398585664;-54.9594499687128;jaciara;MT
88330;-27.003881999999948;-48.61782349999996;balneario camboriu;SC
5095;-23.511992190528066;-46.71667434892255;são paulo;SP
85851;-25.54697632680804;-54.58773743958118;foz do iguacu;PR
31520;-19.81748844546709;-43.97637258964741;belo horizonte;MG
20920;-22.896581826245093;-43.22784912184774;rio de janeiro;RJ
13920;-22.755357503347124;-46.915403251514135;pedreira;SP
12325;-23.304861859282145;-46.02186065459633;jacarei;SP
56180;-8.512087572996801;-39.30738516529125;cabrobo;PE
20210;-22.90982814821968;-43.20451471051421;rio de janeiro;RJ
41338;-12.897886499999991;-38.41631099999999;salvador;BA
9090;-23.647926676120832;-46.53931820162739;santo andre;SP
15200;-21.0545002879936;-49.67654175547218;jose bonifacio;SP
88303;-26.91283717593298;-48.67065744971225;itajaí;SC
38185;-19.926716379650927;-46.82355815739219;tapira;MG
3924;-23.597735343326203;-46.507013596860766;sao paulo;SP
32070;-19.87264684484756;-44.08249564299179;contagem;MG
45985;-17.31093522691196;-39.970289909348594;teixeira de freitas;BA
